MAIN:O30, SUB:O  30
hh:mm:ss:ms, Sampling Interval, Block No, G-code, G80, M-code, Start, mode, x, y, z, a, b, c, spindle load, command RPM, command Feedrate, actual RPM, actual Feedrate, actLoad, Ref_upper, Ref_lower, PLCFOV, cmdFOV, cmdSOV, userASCOn, userAFCon, AdaptiveOn, TWon, C1, C2, C3, C4, A1, A1h, A1 chatter, A2, A2H, A2 chatter
14:21: 2:297, 120, 72, 1, 0, 8, 0, 1, -30.0000,-4.8000,26.5440, 0.000, 0.000, 0.000, 0,4000,4000,4000,4800, 4.2716, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2716, 4.1951, 50.7377, 50.6814, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
14:21: 2:417, 120, 72, 1, 0, 8, 0, 1, -30.0000,-4.8000,26.5440, 0.000, 0.000, 0.000, 0,4000,4000,4000,4800, 4.2904, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2904, 4.1951, 50.7377, 50.6814, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
14:21: 2:537, 120, 73, 1, 0, 8, 0, 1, -30.0000,-4.8000,8.6260, 0.000, 0.000, 0.000, 0,4000,1000,4000,4800, 4.2857, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2857, 4.1841, 50.7392, 50.6799, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
14:21: 2:657, 120, 73, 1, 0, 8, 0, 1, -30.0000,-4.8000,8.6260, 0.000, 0.000, 0.000, 0,4000,1000,4000,4800, 4.2763, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2763, 4.1654, 50.7392, 50.6799, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
14:21: 2:777, 120, 73, 1, 0, 8, 0, 1, -29.9370,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,4000,1042, 4.2685, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2685, 4.1435, 50.7408, 50.6799, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
14:21: 2:897, 120, 73, 1, 0, 8, 0, 1, -29.9370,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,4000,1042, 4.2701, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2701, 4.1326, 50.7408, 50.6783, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
14:21: 3: 17, 120, 73, 1, 0, 8, 0, 1, -25.3040,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,3999,1200, 4.2779, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2779, 4.1263, 50.7424, 50.6783, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
14:21: 3:137, 120, 73, 1, 0, 8, 0, 1, -25.3040,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,3999,1200, 4.2701, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2701, 4.1404, 50.7424, 50.6768, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
14:21: 3:257, 120, 73, 1, 0, 8, 0, 1, -20.8240,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,3999,1200, 4.2638, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2638, 4.1498, 50.7424, 50.6783, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
14:21: 3:377, 120, 73, 1, 0, 8, 0, 1, -20.8240,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,3999,1200, 4.2419, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2419, 4.1685, 50.7424, 50.6768, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
