MAIN:O30, SUB:O  30
hh:mm:ss:ms, Sampling Interval, Block No, G-code, G80, M-code, Start, mode, x, y, z, a, b, c, spindle load, command RPM, command Feedrate, actual RPM, actual Feedrate, actLoad, Ref_upper, Ref_lower, PLCFOV, cmdFOV, cmdSOV, userASCOn, userAFCon, AdaptiveOn, TWon, C1, C2, C3, C4, A1, A1h, A1 chatter, A2, A2H, A2 chatter
13:58:12: 10, 120, 73, 1, 0, 8, 0, 1, -9.7840,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,3999,1200, 4.2279, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2279, 4.1685, 50.7252, 50.6892, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:12:130, 120, 73, 1, 0, 8, 0, 1, -4.6640,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,3999,1200, 4.2263, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2263, 4.1669, 50.7267, 50.6877, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:12:250, 120, 73, 1, 0, 8, 0, 1, -4.6640,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,3999,1200, 4.2341, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2341, 4.1544, 50.7267, 50.6861, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:12:370, 120, 74, 1, 0, 8, 0, 1, -0.1840,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,4000,1200, 4.2654, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2654, 4.2044, 50.7283, 50.6846, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:12:490, 120, 74, 1, 0, 8, 0, 1, -0.1840,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,4000,1200, 4.2779, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.2919, 4.2482, 50.7283, 50.6846, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:12:610, 120, 74, 1, 0, 8, 0, 1, 4.9360,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,3999,1200, 4.3185, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.3185, 4.2404, 50.7299, 50.6846, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:12:720, 110, 74, 1, 0, 8, 0, 1, 4.9360,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,3999,1200, 4.3591, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.3591, 4.2451, 50.7299, 50.6830, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:12:840, 120, 74, 1, 0, 8, 0, 1, 9.4160,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,3999,1200, 4.4107, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.4107, 4.2513, 50.7314, 50.6814, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:12:961, 121, 74, 1, 0, 8, 0, 1, 9.4160,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,3999,1200, 4.4294, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.4294, 4.2404, 50.7314, 50.6814, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:13: 81, 120, 74, 1, 0, 8, 0, 1, 14.5360,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,4000,1200, 4.4529, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.4529, 4.2326, 50.7330, 50.6799, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:13:201, 120, 74, 1, 0, 8, 0, 1, 14.5360,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,4000,1200, 4.4607, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.4607, 4.2310, 50.7346, 50.6783, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:13:321, 120, 74, 1, 0, 8, 0, 1, 19.0160,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,4000,1200, 4.4466, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.4466, 4.2357, 50.7346, 50.6799, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:13:441, 120, 74, 1, 0, 8, 0, 1, 19.0160,-4.8000,-1.0000, 0.000, 0.000, 0.000, 0,4000,1000,4000,1200, 4.4263, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.4263, 4.2326, 50.7377, 50.6783, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:13:561, 120, 74, 1, 0, 8, 0, 1, 24.1360,-4.8000,-1.0000, 0.000, 0.000, 0.000, 1,4000,1000,3999,1200, 4.4138, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.4138, 4.2498, 50.7377, 50.6783, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:13:681, 120, 74, 1, 0, 8, 0, 1, 24.1360,-4.8000,-1.0000, 0.000, 0.000, 0.000, 1,4000,1000,3999,1200, 4.4013, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.4013, 4.2451, 50.7377, 50.6783, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:13:801, 120, 74, 1, 0, 8, 0, 1, 28.6160,-4.8000,-1.0000, 0.000, 0.000, 0.000, 1,4000,1000,3999,1200, 4.3622, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.3622, 4.2763, 50.7392, 50.6783, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
13:58:13:921, 120, 74, 1, 0, 8, 0, 1, 28.6160,-4.8000,-1.0000, 0.000, 0.000, 0.000, 1,4000,1000,3999,1200, 4.3419, 9.0000, 9.0000,135, 100, 100,0, 0, 0, 1, 4.3419, 4.3123, 50.7424, 50.6768, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000 
